1004,"We have also, built several important relationships with larger companies such as Unisys, General Dynamics and Price Information Analysis Incrporated 2008 Annual Report on Form 10-K Waterhouse Coopers, and BearingPoint.",0,0,1
1434,"Based on our expertise in RNAi therapeutics and broad intellectual property estate we have formed alliances with leading pharmaceutical and life sciences companies, including Isis Pharmaceuticals, Inc, or Isis, Medtronic, Inc, or Medtronic, Novartis Pharma AG, or Novartis, F. Hoffmann-LaRoche Ltd, or Roche (which assigned its rights and obligations to Arrowhead Research Corporation, or Arrowhead), Takeda Pharmaceutical Company Limited, or Takeda, Kyowa Hakko Kirin Co., Ltd., or Kyowa Hakko Kirin, Cubist Pharmaceuticals, Inc, or Cubist, Ascletis BioScience Co., Ltd., or Ascletis, Monsanto Company, or Monsanto, Genzyme Corporation, a Sanofi company, or Genzyme, and The Medicines Company, or MDCO.",0,0,1
1298,"We also work with leading brands, such as Proctor & Gamble, Starbucks, The Truth, Microsoft, Best Buy, DirectTV, Bare Escentuals, and Shutterfly, to provide students with discounts, promotions, and other products that, based on student feedback, delight them.",0,0,1
624,"Mister Wilson also serves as a director of ARIAD Pharmaceuticals, Inc, FairPoint Communications, Inc and Hologic, Inc He previously served as a director of Cytyc Corporation.",0,1,0
760,"Additionally, Mister  Novellys experience as the chief executive officer of Apex, A.I.C Limited, St. Albans Global Management, Limited Partnership, LLLP and FutureFuel Corp., as well as a number of executive positions with other oil refining, terminaling, storage, and transportation companies, are integral to our boards assessment of our business opportunities and strategic options.",0,1,0
655,"Mister  Graf serves as a director of Mid-America Apartment Communities Inc, a real estate investment trust that focuses on acquiring, constructing, developing, owning and operating apartment communities, and as a director of NIKE, Inc, a designer and marketer of athletic footwear, apparel, equipment and accessories for sports and fitness activities.",0,1,0
769,"Robert E. Brunner, age 53, has been the Executive Vice President of Illinois Tool Works (ITW), a diversified manufacturer of advanced industrial technology, since 2006.",0,1,0
325,"Within the market for video collaboration products and solutions, we compete primarily with Polycom,Inc, Tandberg ASA, Radvision, Ltd., and Emblaze-VCON Ltd. With increasing interest in the power of video collaboration, unified communications and the establishment of communities of users, we face increasing competition from alternative communications solutions that employ new technologies or new combinations of technologies from companies such as Cisco Systems,Inc, Avaya,Inc, Nortel Networks Corporation, Microsoft Corporation, and IBM Corporation that enable web-based or network-based video and unified communications with low-cost digital camera systems.",1,0,0
989,"Mister  Cashion currently serves as the Senior Vice President and Chief Financial Officer of Conatus Pharmaceuticals Inc, a publically owned biotechnology company focused in the areas of inflammation and liver disease, which he co-founded with other senior management of Idun Pharmaceuticals, Inc following the sale of Idun to Pfizer, Inc in July 2005.",0,1,0
134,"Our most significant competitors include Aristocrat Leisure Limited, Bally Technologies, Inc, and WMS Industries, Inc We believe replacement sales are driven by customer strategies to upgrade casino floors with newer games and technologies that combine higher yields with cost savings, convenience, and other benefits.",1,0,0
890,"In fiscal 2015, we reimbursed Resource America $347,923 for Mister  Kessler's compensation and related business expenses, since Resource America employs Mister  Kessler; Mister  Kessler, however, is dedicated exclusively to us as our Chairman.",0,1,0
929,"Prior to joining Qualcomm, Mister  Davis was Chief Financial Officer of Applied Materials, Inc, a provider of equipment, services and software for the manufacture of advanced semiconductor, flat panel displays and solar photovoltaic products, from November 2006 to March 2013.Mister  Davis held several other leadership roles at Applied Materials from November 1999 to November 2006.Prior to joining Applied Materials, Mister  Davis served 19 years with Atlantic Richfield Company, a global oil, gas and chemical company, in a number of finance and other corporate positions.",0,1,0
1285,"Open Text and Oracle Corporation This partnership extends our recently-launched enterprise solutions framework, and builds upon the database integration relationship between us and Oracle.",0,0,1
1283,"Our ability to offer compelling, broad-based marketing platforms, which we believe are unparalleled in sports and entertainment, enables us to attract world-class partners, such as our Marquee marketing partner, JPMorgan Chase, and our Signature marketing partners, which include Anheuser-Busch, Charter Communications, Delta Airlines, Doctor ftKings, Kia, Lexus, PepsiCo (beginning September 1, 2018), SAP and Squarespace.",0,0,1
1057,"We have various agreements with other loyalty partners, including hotels and car rental companies, that allow their Customers to earn TrueBlue points through participation in our partners programs.",0,0,1
282,"As we extend our product offerings to address broadband technologies and applications for emerging next generation networks, this list of traditional competitors has expanded to include Spirent Communications PLC, Huawei Technologies Co., Ltd., JDS Uniphase, and EXFO Electro-Optical Engineering Inc (formerly Consultronics Ltd.).",1,0,0
1407,"We have established global partnerships with industry leaders, including Adobe, IBM, Microsoft, Google, Oracle, Hybris, Demandware, Endeca, Autonomy Interwoven, SDL Tridion and Jive Software.",0,0,1
203,"For our newer broadband products, we expect our most significant competitors will include Maxim Integrated Products, Microtune, Motorola, STMicroelectronics and Philips.",1,0,0
739,"She also serves as a director of Thermo Fisher ScientificInc and Hologic,Inc Miss Ullian holds a B.A. in political science from Tufts University and an M.P.H. from the University of Michigan.",0,1,0
1155,"In 2011, among other new proprietary products, we announced or launched several new co-branded products, including a suite of co-brand Cards in partnership with Virgin Australia, a new Costco credit Card in the United Kingdom and a new Delta Air Lines co-brand credit Card in Japan.",0,0,1
322,"In retail measurement, our principal competitor in the U.S. is Information Resources, Inc, which is also present in some European and Asia/Pacific markets.",1,0,0
619,"Mister Roche has served as a Director of Antares Pharma, Inc, a publicly-traded specialty pharmaceutical company, since July2013 and is currently a member of its governance and nominating committee and audit committee.",0,1,0
549,"Mister  Campbell is currently a Senior Advisor to the Chairman for JPMorgan Chase & Co. where he was most recently Chairman of Chase Card Services, the nations second largest credit card organization.",0,1,0
672,"Mister Fritzky is a director of Geron Corporation, SonoSite, Inc and Jacobs Engineering Group Inc Mister Frederick W. Gluck, age69, has served as a director of the Company since February 1998.",0,1,0
994,"Prior to joining Microsoft Corporation, Mister Etnyre was a senior audit manager with Deloitte& Touche, LLP.",0,1,0
648,"Prior to that, he was Chief Marketing Officer and a key member of the leadership team at Navistar International Corporation.",0,1,0
1264,"Some of the highlights of our GNS business in the United States in 2010 include: Announcement of a new partnership for Macys and Bloomingdales credit cards to be co-branded exclusively with American Express and issued by Citibank Announcement of a new partnership with Regions Bank in the U.S.to launch the Regions Reservesm American Express Card, developed for Regions Banks Private Banking clients and issued by Bank of America.",0,0,1
280,"Following industry consolidation during fiscal year 2012, three disk drive companies remain: Seagate, selling the Seagate and Samsung brands; Western Digital Corporation, operating the Western Digital and Hitachi Global Storage Technologies subsidiaries; and Toshiba Corporation Other Competitors.",1,0,0
480,"Many dial-up competitors are neighboring incumbent local exchange carriers, small proprietors with service in only a few communities or, in some circumstances near larger Iowa communities, national providers such as America Online and the Microsoft Network.",1,0,0
73,VMware responded to our introduction of the Citrix Workspace Suite with the introduction of the VMware Workspace Suite.,1,0,0
687,Miss Burns is President of Business Group Operations and Corporate Senior Vice President of Xerox Corporation.,0,1,0
590,"John Forbes, the President of our Fleet Vehicles and Services segment serves on the Board of Directors of Patrick Industries, Inc During the years ended December 31, 2016 and 2015, we made purchases of $4,009 and $300 from subsidiaries of Patrick Industries, Inc for parts used in the manufacture of our products.",0,1,0
827,"Prior to joining Polycom, Mister Brown served as Executive Vice President, Chief Financial Officer of Electronic Arts Inc, a leading interactive entertainment software company, from April 2008 to February 2012.",0,1,0
513,"Mister Geier is also a Senior Advisor for Lazard Frres& Co. LLC and a Director of AEA Investors LLC, Alcon, Inc, Fiduciary Trust Co. International, Foot Locker, Inc and IAG Research.",0,1,0
1363,Our collaboration and option agreement with Amgen grants it an option relating to development and commercialization rights for CK-1827452.,0,0,1
789,"Prior to joining Syntel, Mister  Raj served as Vice President and Site Manager for JPMorgan Chase & Co., a global financial services provider, in Bangalore from June 2005 to October 2008.",0,1,0
1440,"For the year ended December31, 2002, Valero Energy used the Partnership pipelines to transport 97% of its crude oil shipped to and 80% of the refined products shipped from the McKee, Three Rivers and Ardmore refineries, and used the Partnerships terminalling services for 59% of all refined products shipped from these refineries.",0,0,1
881,"Mister Maier has served as the Chief Executive Officer and a member of the board of directors of Linear Technology Corporation (Nasdaq: LLTC), a supplier of high performance analog integrated circuits since January 2005.",0,1,0
712,"Mister Aldrich co-founded and serves on the board of directors of Verastem, Inc, a public biopharmaceutical company and also serves on the boards of directors of OvaScience, Inc, a public life sciences company of which he serves as chairman of the board, and PTC Therapeutics, Inc, a public biopharmaceutical company.",0,1,0
668,is Chairman Emeritus and Trustee of Brandywine Realty Trust (NYSE: BDN).,0,1,0
1077,"We have proven we can execute this with BP in Mauritania and Senegal, and Chevron Corporation (Chevron) and Hess Corporation (Hess) in Suriname and Galp Energia Sao Tome E Principe, Unipessoal, LDA (Galp) in Sao Tome and Principe.",0,0,1
346,"Competition for such personnel in the San Francisco Bay Area, where our headquarters is located, and in other locations where we maintain offices, is intense, especially for experienced sales professionals and for engineers experienced in designing and developing software and Apache Hadoop applications.",1,0,0
1098,"We continue to maintain strong links to the travel industry and we expanded or entered into marketing alliances with numerous marketing partners in 2014: We maintain marketing partnerships with many major airlines, including Air Canada, Air France, Air New Zealand, American Airlines, British Airways, Frontier Airlines, Iberia, Japan Airlines, JetBlue Airlines, KLM, Lufthansa, Qantas, SAS, Southwest Airlines and Virgin America.",0,0,1
1471,"At the end of fiscal 2014, we announced a partnership with Humana, Inc to offer our weight management services as a part of coverage under certain employer-sponsored health plans.",0,0,1
1051,"Some of our leading content providers include Xinhua News Agency, China Central TV, Peoples Daily, Central News Agency, FTV News, China Press, Apple Daily, Singtao Daily, AFP, CBS Marketwatch, Reuters and Shanghai Securities News.",0,0,1
37,"Leading competitors in the nutritional network marketing and nutritional product industry include Herbalife,Inc, Market America,Inc, Natures Sunshine Products,Inc, Nu Skin Enterprises,Inc, NBTY,Inc, and Schiff Nutrition International,Inc We believe there are other manufacturers of competing product lines that may launch direct selling enterprises, which will compete with us in certain product lines and for Associates.",1,0,0
1455,"In this way, we have a vested partner, such as with AstraZeneca, Biogen Idec, GSK, Janssen Pharmaceuticals and Roche, early in the development of a drug.",0,0,1
629,"Miss Brege previously served as a member of the Board of Directors of publicly-traded Angiotech Pharmaceuticals, Inc from 2007 to 2011 and Delcath Systems, Inc from 2012 to December 2014.",0,1,0
984,"Mister  Mittelstaedt serves as a director of SkyWest, Inc Mister  Mittelstaedt holds a B.A. degree in Business Economics with a finance emphasis from the University of California at Santa Barbara.",0,1,0
1414,"Our technology partners include application partners such as Microsoft, Oracle and SAP and infrastructure partners such as Arista, Brocade, Cisco, Citrix, CommVault, RedHat, Symantec and VMware.",0,0,1
1473,"In 2012, we and Biogen Idec entered into an alliance that provides Biogen Idec an option to develop and commercialize ISIS-DMPK-2.5Rx.",0,0,1
1045,Developing our solutions on the Microsoft platform eases our path for integration.,0,0,1
157,"Providers of web content management products that compete directly with Serena Collage, such as Interwoven, Vignette, and Documentum.",1,0,0
1253,"Avis and Budget maintain marketing partnerships with several major airlines, including Air Canada, Air France, American Airlines, British Airways, Frontier Airlines, Iberia, KLM, Lufthansa, SAS, Southwest Airlines, United Airlines and Virgin America.",0,0,1
1071,"In addition, we offer data communication services provided by third-party satellite constellations, such as our partnership with Inmarsat, through which we provide L-band GEO satellite service via both IDP, a satellite packet data service offering the highest payload and lowest latency in the market and a 3G-based service, and the Globalstar satellite network.",0,0,1
851,He had previously served as Chairman and Chief Executive Officer of Flowserve Corporation from July1997 to January2000 and held the additional title of President from October1998 to July1999.,0,1,0
973,"Mister Kagan currently also serves on the boards of directors of the following public companies: Laredo Petroleum Holdings,Inc, MEG Energy Corp. and Targa Resources Corp., as well as the boards of several private companies.",0,1,0
1239,"Our infrastructure partner list includes ADIC, Atempo, Bakbone, Brocade, Cisco, Commvault, Computer Associates, Decru, Egenera, FalconStor, Fujitsu Siemens Computers, Hitachi Data Systems, IBM Tivoli, Intel, IronMountain, Legato, McData, Novell/ SuSE, NuView, Peribit, Quantum/ ATL, Red Hat, RLX Technologies, Secure Computing, Spectra Logic, StorageTek, Symantec, Syncsort, and VERITAS.",0,0,1
1238,"Finally, our partnership with Biogen, which includes our clinical XLRS and XLRP programs, a discovery program in ALD and two ophthalmology programs, validates our approach and technology, and provides us with cash runway to advance our wholly owned candidates.",0,0,1
533,"Previously, Mister Graves served in a variety of roles at Oracle Corporation, an enterprise application software company, from October 1997 to February 2007, most recently as Vice President of Engineering, Oracle Applications, from January 2006 to February 2007, and Senior Director of Engineering from October 1997 to January 2006.",0,1,0
715,"From March 2012 until June 2013, Mister Forrest served as Managing Director and Quality Control Executive for Legacy Asset Services, a division of Bank of America.",0,1,0
1326,"Our integrator partnerships include organizations such as Accenture, Capgemini, Computer Sciences Corporation, Dimension Data, Hewlett Packard, Fujitsu, IBM Global Services, and Wipro, among others.",0,0,1
185,"The market for network switching solutions is intensely competitive and dominated primarily by Brocade Communications Systems, Inc, Cisco Systems Inc, Dell, Hewlett-Packard Company, Huawei Technologies Co. Ltd., and Juniper Networks, Inc Most of our competitors have longer operating histories, greater name recognition, larger customer bases, broader product lines and substantially greater financial, technical, sales, marketing and other resources.",1,0,0
745,"Mister  Raymund is a director of Jabil, Inc, where he is Chair of the Audit Committee and has served since 1996, and of WESCO International, Inc, where he serves on the Audit and Executive Committees and has served since 2006.",0,1,0
636,"Mister Baker also serves as a director for Questar Corporation (a Western U.S. natural gas distribution, pipelines and exploration and development company).",0,1,0
306,"Pervasive PSQL competes with databases primarily from large public companies including Microsoft, Oracle, Sybase/SAP, IBM and Progress.",1,0,0
518,"Mister Greene serves as a member of the board of directors of Acorda Therapeutics, Inc, a biotechnology company and Karyopharm Therapeutics Inc, a clinical-stage pharmaceutical company.",0,1,0
1062,"Match.com has entered into partnerships and strategic alliances with third parties, including the AOL and MSN portals, in order to increase subscriptions in general, as well as to target particular segments of its potential subscriber base and a broader and diverse online audience.",0,0,1
515,Mister Nanula currently serves on the Board of Directors of The Boeing Company.,0,1,0
470,"As a result, the relevant competition in each of the BCH segment's markets is mostly local, with Reckitt Benckiser, Boehringer Ingelheim, Novartis, and Johnson & Johnson as additional regional competitors.",1,0,0
281,"Our products face, and will continue to face, competition for consumer recognition and market share with products that have achieved significant national and international brand name recognition and consumer loyalty, such as those offered by global prestige beauty companies Avon Products,Inc, Elizabeth Arden,Inc, The Este Lauder Companies,Inc, L'OralS.A. and Neutrogena, of which Avon, L'Oral and Neutrogena have recently launched mineral-based makeup.",1,0,0
1175,Therapeutic Collaborations Collaboration and License Agreement with Bioverativ Inc in Human Therapeutics and Diagnostics In January 2014 we entered into an exclusive worldwide collaboration and license agreement with Biogen.,0,0,1
685,"Miss Wood is a director of Invesco, Ltd., an independent global investment manager, Coca-Cola Enterprises, Inc, a major bottler and distributor of Coca-Cola products, and Pioneer Natural Resources, an independent oil and gas company.",0,1,0
1067,"Distribution outlets include, among others, Apple iTunes, Amazon.com, Inc, Microsoft Incs Zune/X-BOX, Sonys Playstation Network, Netflix, Roxio, Best Buy/CinemaNow, Hulu LLC (Hulu), YouTube, mSpot, Inc and Wal-Mart/Vudu.",0,0,1
308,"As with the telecommunications products, the extension of our cable products to address Internet protocol test applications expands our list of traditional competitors to now include IBM (following its recent acquisition of Micromuse), Aprisma, Auspice, C-COR, Agilent, and JDS Uniphase.",1,0,0
1052,Corporate Highlights We formed a new strategic alliance with Biogen Idec to develop and commercialize ISIS-SMNRxto treat spinal muscular atrophy.,0,0,1
1130,"We have partnered with industry leaders such as Microsoft, IBM and SAP to bring AI to enterprise users.",0,0,1
790,Thomas H. Werner has served as SunPower's Chief Executive Officer and as a member of SunPower's board of directors since 2003.,0,1,0
1465,"Over the course of 2009, the percentage of revenue attributable to Office Depot has decreased each quarter.",0,0,1
1237,Open Text and Microsoft Corporation The strategic alliance between Microsoft and Open Text offers improved integration between Microsofts desktop and server products.,0,0,1
972,"Miss Lenehan is currently a director of publicly traded Spartech Corporation and Monotype Imaging Holdings Inc, and privately held National Mentor Holdings.",0,1,0
704,"Loews Corporation, which we refer to as Loews, beneficially owns approximately 50.4% of our outstanding shares of common stock as of February20, 2009 and is in a position to control actions that require the consent of stockholders, including the election of directors, amendment of our Restated Certificate of Incrporation and any merger or sale of substantially all of our assets.",0,1,0
605,"Mister  Cullen is also a director, finance committee member and investment committee member of Prudential Financial, Inc, chairman of the nominating/corporate governance committee and non-executive Chairman of the Board of Agilent Technologies, Inc, a director, nominating/corporate governance committee member and chairman of the compensation committee of Keysight Technologies, Inc, a director, compensation committee member and chairman of the nominating and corporate governance committee of Avinger, Inc, and, through April of 2015, a director and chairman of the audit committee of Johnson & Johnson.",0,1,0
830,"Prior to joining Cablevision, Mister  Huseby served as Executive Vice President and Chief Financial Officer of Charter Communications, Inc, then the fourth largest cable operator in the United States.",0,1,0
622,Miss Norrington serves on the board of directors of Autodesk and DIRECTV.,0,1,0
272,"Specifically, newer categories of competitors include virtual multichannel video programming distributors such as AT&Ts DirecTV NOW, DISH Network Corporations Sling TV, and Sony Corporations Playstation Vue.",1,0,0
1362,"Over the past two years, we established a number of notable pharmaceutical partnerships, which include partnerships with Genzyme, BMS and OMJP, to develop and commercialize many of our key cardiovascular and diabetes drugs.",0,0,1
276,"In the market for remote management software for enterprises technical support, help-desks and personal computers, we compete primarily with Altiris, Inc; Axeda Systems; CrossTec Corporation; Citrix Systems Inc; LANDesk Software, Inc; Microsoft Corporation; SupportSoft, Inc; Symantec Corporation; WebEx and open source software initiatives.",1,0,0
1280,"We have established a series of partnerships and alliances with systems integrators, such as Accenture, Cap Gemini Ernst & Young, BearingPoint and Deloitte Consulting, and platform, software and services providers, such as Cisco, Hewlett-Packard, IBM, Microsoft, Nokia, Oracle, SAP, Siebel, Siemens, Sun Microsystems, and others.",0,0,1
69,"KG, Tektronix,Inc (a subsidiary of Danaher Corporation), Teradyne,Inc, Test ResearchInc, and Zygo Corporation.",1,0,0
111,"Our larger competitors for engineering, construction, and maintenance services for process plants include Bechtel; Fluor; Foster Wheeler Ltd.; URS; KBR; Aker Kvaerner; Technip; WorleyParsons; and AMEC.",1,0,0
595,"Director Principal Occupation or Employment Director Since Age on Feb.28, 2006 Stephen P. Adik Retired Vice Chairman (2001-2003) of NiSource Inc (NYSE: NI), an electric and natural gas production, transmission and distribution company; and formerly Senior Executive Vice President and Chief Financial Officer (1998-2001), and Executive Vice President and Chief Financial Officer (1996-1998), of NiSource.",0,1,0
565,"Mister  Novelly, Mister  Levy (one of our directors and a member of our compensation committee), Mister  Bedell (one of our directors and a member of our compensation committee), and Mister  Manheim (one of our directors and a member of our audit committee) are directors of World Point Terminals, Inc; World Point Terminals, Inc does not have a separate compensation committee.",0,1,0
546,"Mister Bekenstein serves as a board member of Bombardier Recreational Products, Bright Horizons Family Solutions, Dollarama, Canada Goose, Bobs Discount Stores, Gymboree Corp, Michaels Stores, Toys R Us and Waters Corporation.",0,1,0
245,"On a national level, our competitors include Georgia-Pacific Corporation, International Paper Company, Smurfit-Stone Container Corporation, Temple-InlandInc and Weyerhaeuser Company.",1,0,0
551,He currently serves on the Advisory Board of HealthCare Royalty Partners and is a Director of Dynavax Technologies Corporation.,0,1,0
731,"Mister Gordon joined American Express from Bank of America, where he served as Enterprise Chief Information Officer from December 2011 untilApril 2012.",0,1,0
1343,"We have formed a strategic collaboration with Mylan N.V. (Mylan) to advance the clinical development of PUR0200, our lead COPD bronchodilator candidate, in Europe for pharmacokinetics equivalence regulatory pathway and intend to form additional strategic collaborations with third parties with respect to the clinical development of PUR0200 in the United States to support the FDAs 505(b)(2) regulatory pathway.",0,0,1
496,"Our major competitors in the NAT market include F.Hoffmann-LaRoche Ltd. and its subsidiary Roche Molecular Systems, Inc, or, collectively, Roche, Abbott Laboratories, Becton Dickinson and Company, and bioMister eux S.A. All of these companies are manufacturers of laboratory-based tests and instruments for the NAT market, and we believe that all of these companies are developing automated systems similar to our TIGRIS instrument.",1,0,0
1123,"We have established alliances with partners such as Accenture, Canidium, Cognizant Technology Solutions, Deloitte Consulting, OpenSymmetry, PricewaterhouseCoopers, and Tata Consulting Services to service our customers nationally and internationally.",0,0,1
1295,"For example, we currently have such partnerships with Hewlett Packard and Dymo.",0,0,1
1449,"Key Transactions The following describes some of our key acquisitions, dispositions, investments and strategic arrangements in 2007: Viacom In December 2007, we entered into a new strategic alliance with Microsoft under which, among other things, Microsoft will license certain programs and motion pictures from us on a non-exclusive basis for use on Microsoft properties such as MSN and Xbox, provide us with its proprietary online advertising serving solution, Atlas AdManager, and purchase certain specified amounts and types of advertising from us.",0,0,1
928,"Miss Doctor essen has also been a director of Targa Resources Partners LP since February 2013 and of Versar, Inc since November 2010.",0,1,0
988,"From 2002 to 2004, Mister Smith was Intels Vice President, Sales and Marketing Group, and General Manager of Intel Europe, Middle East and Africa, where he was responsible for product sales and marketing across that region.",0,1,0
21,"The Company directly competes in this market with various competitors, including Applied Materials-Consilium, IBM, Si-view, HP/Compaq, TRW, Camstar and numerous small, independent software companies.",1,0,0
22,"Competition In the U.S. diagnostic imaging market where we sell GE products, our main competitors include Siemens, Philips, Canon, and Hologic.",1,0,0
836,"Mister Coyne is a director of Jacobs Engineering Group Inc Mister Leyden, 58, re-joined us in May 2007 as Executive Vice President, Finance, and was promoted to Executive Vice President and Chief Financial Officer in September 2007.",0,1,0
600,Mister Volpe also serves on the board of directors of Linear Technology Corporation.,0,1,0
934,"Prior thereto, he had been Chief Technology Officer, Global Delivery Operation at Bank of America from May 2008 until November 2011.",0,1,0
247,"Our key competitors within the Applied Water segment include Grundfos, Wilo SE, Pentair Ltd. and Franklin Electric Co., Inc Research and Development Research and development (R&D) is a key element of our engineering culture and is generally focused on the design and development of products and application know-how that anticipate customer needs and emerging trends.",1,0,0
1211,"Under the AbbVie Agreement, we are collaborating with AbbVie to develop and commercialize products containing duvelisib, which we refer to as Duvelisib Products, in oncology indications.",0,0,1
1012,"We have entered into a strategic partnership with partners such as Visa U.S.A. Inc (Visa), MasterCard International Incrporated (MasterCard) and DFS Services LLC (Discover) to make it easier for merchants to accept and consumers to pay with these partners credit and/or debt cards and allow us to gain access to these partners tokenization services for in-store point of sale PayPal transactions.",0,0,1
1055,"We entered into an alliance with Biogen Idec to develop and commercialize our drug,ISIS-SMNRx, to treat SMA.",0,0,1
678,"Mister  Hinckley is currently the President and interim Chief Financial Officer of Mentor Graphics Corporation, a publicly traded provider of electronic design automation solutions.",0,1,0
348,"There is also a substantial risk that changes in licensing models or announcements of competing products by competitors such as Microsoft, Oracle, Sybase/SAP, IBM, Progress, MySQL/Oracle, Ascential/IBM, Cast Iron/IBM, Boomi/Dell, Talend, Business Objects/SAP, Informatica, Information Builders or others could result in the cancellation of customer orders in anticipation of the introduction of such new licensing models or products.",1,0,0
1338,"In October 2010, we entered into two collaboration agreements with Exelixis, one for license to Exelixis small-molecule TGR5 agonist program including backups (the TGR5 Agreement) and the second to collaborate, discover, optimize and characterize small-molecule ROR antagonists (the ROR Agreement).",0,0,1
304,"The largest competitors for our prescription dermatological products include Allergan, Galderma, Johnson & Johnson, Sanofi-Aventis, GlaxoSmithKline, plc (Stiefel Laboratories) and Warner Chilcott.",1,0,0
165,"Such potential competitors include, but may not be limited to, Pain Therapeutics, Pfizer Inc, Purdue Pharma, Atlantic Pharmaceuticals, Egalet Corporation, KemPharm, Shionogi, Nektar Therapeutics, Signature Therapeutics, QRx Pharma, Tris Pharma, Pisgah Labs, Teva Pharmaceuticals, Sun Pharmaceuticals and Collegium Pharmaceuticals, Inc These companies appear to be focusing their development efforts on ER Opioid Products, except for Atlantic Pharmaceuticals, Pisgah Labs, and KemPharm.",1,0,0
419,"We expect increased competition from our primary PLD competitors, Intel, Lattice and Microsemi, and from new market entrants.",1,0,0
79,"In the video capture, process and display market we consider our competition to be companies that provide video encode and decode solutions, including Broadcom, and Realtek Semiconductor Corp. In the cloud and datacenter markets we consider our competition to be Applied Micro Circuits Corporation and Calxeda Inc In the embedded commercial Linux operating system and professional services markets, we consider the primary competitors for our software products to be Wind River Systems, Inc, a subsidiary of Intel Corporation and, to a lesser extent, Canonical Programming, Inc and Mentor Graphics Corporation.",1,0,0
794,"Miss  Patsley also served as Chief Financial Officer of First USA, Inc She currently serves as a director of Texas Instruments, Inc, a semiconductor design and manufacturing company; Hilton Grand Vacations Inc, a timeshare and resorts management company; and Doctor Pepper Snapple Group, Inc, a beverage company.",0,1,0
1156,"For example, we formed Regulus Therapeutics, together with Isis, to capitalize on our technology and intellectual property in the field of microRNA-based therapeutics.",0,0,1
698,"The Company paid Oracle Corporation$4.1 million, $5.9 million, and $4.7 millionduring the years ended December31, 2015, 2014 and 2013, for services it received, respectively.",0,1,0
580,"Back to Index) 104 (Back to Index) Non-Director Executive Officers Jeffrey D. Blomstrom, age 41, has been our Senior Vice President-CDO structuring since March 2005.Mister Blomstrom has been President and Managing Director of Resource Financial Fund Management, Inc, an asset management subsidiary of Resource America, since 2003.Mister Blomstrom serves as the head of collateral origination and as a member of the credit committee for Trapeza Capital, Resource Americas trust preferred security collateral manager.",0,1,0
449,"We face direct competition from companies with far greater financial, technological, manufacturing and personnel resources, including Thermo Fisher Scientific Inc, Tekran Instruments Corporation, Altech Environment USA, Shaw Group, and Horiba Instruments Inc in the emissions monitoring business.",1,0,0
770,He was Executive Vice President of New Business Development for Gap Inc from September 2005 to March 2006.,0,1,0
349,"For EMI filter devices used in mobile handsets, we also compete with ceramic devices based on high volume Multi-Layer Ceramic Capacitor (MLCC) technology from companies such as Amotek Company, Ltd., AVX Corporation, Innochip Technology, Inc, Murata Manufacturing Co., Ltd., and TDK Corp. With respect to serial interface display controllers, our competitors include Renesas Technology, Samsung, Sharp Electronics Corporation, Solomon Systech, Texas Instruments and Toshiba Corporation.",1,0,0
993,"Robert E. Brunner, age 52, has been the Executive Vice President of Illinois Tool Works (ITW), a diversified manufacturer of advanced industrial technology, since 2006.",0,1,0
17,"Additionally, companies such as Microsoft, SAP, Siebel and Oracle offer client products that operate specifically with their proprietary data sources and databases.",1,0,0
41,"Our competitors include 3Com; Alcatel; Avaya; Avici Systems; Brocade Communications Systems, Inc; Check Point Software Technologies; Ciena; D-Link Corporation; Dell; Enterasys Networks; Extreme Networks; F5 Networks, Inc; Force10 Networks, Inc; Foundry Networks; Fujitsu; Hewlett-Packard Company; Huawei Technologies; Juniper Networks; Lucent Technologies; McDATA Corporation; Motorola, Inc; NETGEAR, Inc; Nokia; Nortel Networks; Redback Networks; Siemens AG; Sycamore Networks; and Symbol Technologies, Inc among others.",1,0,0
258,"For 2012, the Exterran Holdings compensation committee set Exterran Holdings peer group as follows: Cameron International Corporation FMC Technologies,Inc Oil States International,Inc Chicago Bridge& Iron Company N.V. Gardner Denver,Inc Patterson-UTI Energy,Inc Complete Production Services,Inc Key Energy Services,Inc Regency Energy Partners, L.P. DCP Midstream Partners McDermott International,Inc Rowan Companies,Inc Doctor sser-Rand Group Inc Noble Corporation Superior Energy Services,Inc Exterran Holdings is unable to develop a peer group consisting of direct competitors as most are not publicly traded or are not of a comparable size.",1,0,0
1347,"As part of our e-commerce marketing strategy, we are focused on (1)developing websites and an Internet sales process that appeal to online automobile shoppers, (2)obtaining high visibility on the Internet through search engines such as Google, through our own websites, through social media websites such as Facebook, and through strategic partnerships and alliances with e-commerce companies, and (3)developing and maintaining a cost structure that permits us to operate efficiently.",0,0,1
1413,"International Partnership We have a worldwide alliance with Microsoft, including Microsofts offices in Japan, Malaysia, Singapore, Australia, Taiwan, Hong Kong, China, India, South America, Germany, France and the UK.",0,0,1
579,"Doctor Barrett currently serves on the board of directors of each of the following publicly-held companies: Clovis Oncology, Inc (NASDAQ:CLVS), a biopharmaceutical company focused on anti-cancer agents, since April 2009; GlycoMimetics, Inc (NASDAQ GLYC), since 2003, Proteostasis Therapeutics, Inc (NASDAQ: PTI), since 2015, Senseonics Holdings, Inc (NASDAQ: SENS), since 1996 and Zosano Pharma Corporation (NASDAQ: ZSAN), a specialty pharmaceutical company, since 2012.In addition, Doctor Barrett currently serves as a member of the board of directors of a number of private companies.",0,1,0
